m_t_3,jts3,v3,q3,acceleration
-0.15194,28.49066408266444,30.228,49.17961120605469,0.0
-0.15729,29.685076314109747,30.396,50.18211364746094,33.39960238568514
-0.15729,29.685076314109747,30.396,50.18211364746094,0.0
-0.14659,29.685076314109747,30.09,51.15165710449219,-54.60385438972236
-0.14659,29.00567873110193,30.09,51.15165710449219,0.0
-0.16264,30.34256227602381,30.858,52.12532043457031,159.13800248653152
-0.16264,30.34256227602381,30.858,52.12532043457031,0.0
-0.16478,30.07408388246912,30.174000000000003,53.1134033203125,-137.59806879902612
-0.16478,30.07408388246912,30.174000000000003,53.1134033203125,0.0
-0.17655,31.383562642234747,31.188,54.073333740234375,203.45104333868795
-0.17655,31.383562642234747,31.188,54.073333740234375,0.0
-0.16157,31.04387148012537,30.234,55.020904541015625,-192.10632299637376
-0.16157,31.04387148012537,30.234,55.020904541015625,0.0
-0.18297,31.37260683168787,30.450000000000003,55.97465515136719,43.46951096800181
-0.18297,31.37260683168787,30.450000000000003,55.97465515136719,0.0
-0.1712,31.646563130516,30.006,56.93527221679688,-88.97795591181932
-0.1712,31.646563130516,30.006,56.93527221679688,0.0
-0.16799,31.75065858950037,29.652,57.900009155273445,-70.18239492465905
-0.16799,31.75065858950037,29.652,57.900009155273445,0.0
-0.18511,32.72592409243006,29.76,58.88877868652343,22.37878159966859
-0.18511,32.72592409243006,29.76,58.88877868652343,0.0
-0.18511,32.60537965883631,30.372,59.85282897949219,122.47348409045594
-0.18511,32.60537965883631,30.372,59.85282897949219,0.0
-0.18618,33.54229982485194,29.658,60.81207275390625,-143.3159373745469
-0.18618,33.54229982485194,29.658,60.81207275390625,0.0
-0.18083,33.120409566062875,30.144,61.78916931152343,96.75492733426182
-0.18083,33.120409566062875,30.144,61.78916931152343,0.0
-0.18832,34.232653218406625,30.558,62.71888732910156,83.89057750759682
-0.18832,34.232653218406625,30.558,62.71888732910156,0.0
-0.18725,33.32313783754725,29.736,63.68911743164063,-168.27021494369643
-0.18725,33.32313783754725,29.736,63.68911743164063,0.0
-0.18404,35.059984761375375,30.99,64.69230651855469,247.09359605912653
-0.18404,35.059984761375375,30.99,64.69230651855469,0.0
-0.20116,34.26004274477381,29.814,65.65155029296875,-233.5186656076229
-0.20116,34.26004274477381,29.814,65.65155029296875,0.0
-0.20437,35.481859761375375,30.450000000000003,66.59843444824219,128.17412333736684
-0.20437,35.481859761375375,30.450000000000003,66.59843444824219,0.0
-0.1926,34.94491823305506,29.928,67.57347106933594,-105.60388428079376
-0.1926,34.94491823305506,29.928,67.57347106933594,0.0
-0.2033,35.837999898094125,30.042,68.53134155273438,23.490624356069663
-0.2033,35.837999898094125,30.042,68.53134155273438,0.0
-0.20223,35.268175679344125,30.174000000000003,69.4940185546875,26.38416949829966
-0.20223,35.268175679344125,30.174000000000003,69.4940185546875,0.0
-0.21186,36.05716188539881,30.174000000000003,70.47248840332031,0.0
-0.2033,35.8927789508285,29.982,71.43035888671875,-39.45745992601953
-0.2033,35.8927789508285,29.982,71.43035888671875,0.0
-0.21079,36.06811769594569,30.288,72.40196228027344,61.0656555577773
-0.21079,36.06811769594569,30.288,72.40196228027344,0.0
-0.20972,36.56669862856288,30.48,73.39553833007812,37.31053245239116
-0.20972,36.56669862856288,30.48,73.39553833007812,0.0
-0.2033,35.91470583071131,29.844000000000005,74.33692932128906,-129.87543393914152
-0.2033,35.91470583071131,29.844000000000005,74.33692932128906,0.0
-0.2033,37.14747865785975,30.096000000000004,75.34561157226562,51.20910384068305
-0.2033,37.14747865785975,30.096000000000004,75.34561157226562,0.0
-0.20651,36.53383119692225,29.982,76.343994140625,-23.0442692540941
-0.20651,36.53383119692225,29.982,76.343994140625,0.0
-0.21721,37.72824342836756,30.366,77.27645874023438,78.54366946205188
-0.21721,37.72824342836756,30.366,77.27645874023438,0.0
-0.20972,36.7475152789535,30.066,78.29681396484375,-62.50000000000125
-0.20972,36.7475152789535,30.066,78.29681396484375,0.0
-0.2247,38.39120729555506,29.844000000000005,79.25880432128906,-43.148688046644615
-0.2247,38.39120729555506,29.844000000000005,79.25880432128906,0.0
-0.21614,36.80777223696131,30.450000000000003,80.23384094238281,119.88130563798109
-0.21614,36.80777223696131,30.450000000000003,80.23384094238281,0.0
-0.21828,38.11178835024256,30.834,81.20269775390625,76.57028913259829
-0.21828,38.11178835024256,30.834,81.20269775390625,0.0
-0.21614,37.33375795473475,29.682,82.17361450195312,-228.57142857142173
-0.21614,37.33375795473475,29.682,82.17361450195312,0.0
-0.22042,37.936449605125375,30.066,83.18504333496094,72.78241091736396
-0.22042,37.936449605125375,30.066,83.18504333496094,0.0
-0.22898,38.035082417625375,29.244000000000003,84.13330078125,-161.5883624926395
-0.22898,38.035082417625375,29.244000000000003,84.13330078125,0.0
-0.23219,38.1610894977035,28.638,85.12138366699219,-121.41855339611412
-0.23219,38.1610894977035,28.638,85.12138366699219,0.0
-0.22577,38.56653078188319,27.948,86.05247497558594,-130.50879515793378
-0.22577,38.56653078188319,27.948,86.05247497558594,0.0
-0.23112,38.08438356508631,27.042,86.97257995605469,-179.33491686460584
-0.23112,38.08438356508631,27.042,86.97257995605469,0.0
-0.23326,38.08438356508631,26.718,87.83981323242188,-63.13328137178352
-0.23326,38.84596498598475,26.718,87.83981323242188,0.0
