timestamp,m_t_5,jts5,v5,q5,time_seconds,velocity
13:15:58.029300,-0.0129799999999999,-2.942533780897927,-36.19800000000001,-39.12643432617188,67.524827,0.0
13:15:58.034325,-0.0129799999999999,-2.942533780897927,-36.19800000000001,-39.12643432617188,67.529852,0.0
13:15:58.039383,-0.0129799999999999,-2.942533780897927,-36.19800000000001,-39.12643432617188,67.53491,0.0
13:15:58.044334,-0.0129799999999999,-2.942533780897927,-36.19800000000001,-39.12643432617188,67.539861,0.0
13:15:58.049335,-0.0129799999999999,-2.942533780897927,-36.19800000000001,-39.12643432617188,67.544862,0.0
13:15:58.054357,-0.0129799999999999,-2.942533780897927,-36.19800000000001,-39.12643432617188,67.549884,0.0
13:15:58.059287,-0.00767,-2.817716886366677,-36.42,-40.2978515625,67.554814,-237.60998708541607
13:15:58.064265,-0.00767,-2.817716886366677,-36.42,-40.2978515625,67.559792,0.0
13:15:58.069308,-0.00767,-2.817716886366677,-36.42,-40.2978515625,67.564835,0.0
13:15:58.074307,-0.00767,-2.817716886366677,-36.42,-40.2978515625,67.569834,0.0
13:15:58.079370,-0.00767,-2.817716886366677,-36.42,-40.2978515625,67.574897,0.0
13:15:58.084386,-0.00767,-2.817716886366677,-36.42,-40.2978515625,67.579913,0.0
13:15:58.089719,-0.0123899999999999,-2.942533780897927,-36.03,-41.48643493652344,67.585246,-222.87331221169407
13:15:58.094319,-0.0123899999999999,-2.942533780897927,-36.03,-41.48643493652344,67.589846,0.0
13:15:58.099265,-0.0123899999999999,-2.942533780897927,-36.03,-41.48643493652344,67.594792,0.0
13:15:58.104383,-0.0123899999999999,-2.942533780897927,-36.03,-41.48643493652344,67.59991,0.0
13:15:58.109411,-0.0123899999999999,-2.942533780897927,-36.03,-41.48643493652344,67.604938,0.0
13:15:58.114291,-0.0123899999999999,-2.942533780897927,-36.03,-41.48643493652344,67.609818,0.0
13:15:58.119258,-0.0123899999999999,-2.942533780897927,-36.03,-41.48643493652344,67.614785,0.0
13:15:58.124357,-0.00885,-3.192137052382302,-36.17999999999999,-42.63862609863281,67.619884,-225.9641424022518
13:15:58.129365,-0.00885,-3.192137052382302,-36.17999999999999,-42.63862609863281,67.624892,0.0
13:15:58.134327,-0.00885,-3.192137052382302,-36.17999999999999,-42.63862609863281,67.629854,0.0
13:15:58.139125,-0.00885,-3.192137052382302,-36.17999999999999,-42.63862609863281,67.634652,0.0
13:15:58.144086,-0.00885,-3.192137052382302,-36.17999999999999,-42.63862609863281,67.639613,0.0
13:15:58.149100,-0.00885,-3.192137052382302,-36.17999999999999,-42.63862609863281,67.644627,0.0
13:15:58.154280,-0.0100299999999999,-3.067320157851052,-36.324,-43.80386352539063,67.649807,-224.9493101850921
13:15:58.159052,-0.0100299999999999,-3.067320157851052,-36.324,-43.80386352539063,67.654579,0.0
13:15:58.164035,-0.0100299999999999,-3.067320157851052,-36.324,-43.80386352539063,67.659562,0.0
13:15:58.169084,-0.0100299999999999,-3.067320157851052,-36.324,-43.80386352539063,67.664611,0.0
13:15:58.174072,-0.0100299999999999,-3.067320157851052,-36.324,-43.80386352539063,67.669599,0.0
13:15:58.179071,-0.0100299999999999,-3.067320157851052,-36.324,-43.80386352539063,67.674598,0.0
13:15:58.184484,-0.0100299999999999,-3.067320157851052,-36.324,-43.80386352539063,67.680011,0.0
13:15:58.189358,-0.0094399999999999,-3.119322110976052,-36.102,-44.9176025390625,67.684885,-228.50615791375762
13:15:58.194375,-0.0094399999999999,-3.119322110976052,-36.102,-44.9176025390625,67.689902,0.0
13:15:58.199416,-0.0094399999999999,-3.119322110976052,-36.102,-44.9176025390625,67.694943,0.0
13:15:58.204328,-0.0094399999999999,-3.119322110976052,-36.102,-44.9176025390625,67.699855,0.0
13:15:58.209414,-0.0094399999999999,-3.119322110976052,-36.102,-44.9176025390625,67.704941,0.0
13:15:58.214390,-0.0094399999999999,-3.119322110976052,-36.102,-44.9176025390625,67.709917,0.0
13:15:58.219782,-0.00708,-3.358518888319802,-36.366,-46.12403869628906,67.715309,-223.74557812063222
13:15:58.224185,-0.00708,-3.358518888319802,-36.366,-46.12403869628906,67.719712,0.0
13:15:58.229289,-0.00708,-3.358518888319802,-36.366,-46.12403869628906,67.724816,0.0
13:15:58.234083,-0.00708,-3.358518888319802,-36.366,-46.12403869628906,67.72961,0.0
13:15:58.239094,-0.00708,-3.358518888319802,-36.366,-46.12403869628906,67.734621,0.0
13:15:58.244085,-0.00708,-3.358518888319802,-36.366,-46.12403869628906,67.739612,0.0
13:15:58.249468,-0.00708,-3.358518888319802,-36.366,-46.12403869628906,67.744995,0.0
13:15:58.254298,-0.0064899999999999,-3.327329923476052,-36.396,-47.30918884277344,67.749825,-245.37270113556593
