m_t_5,jts5,v5,q5,velocity
0.03422,0.1878678304301979,11.364,2.166366577148437,70.28432992788426
0.03422,0.1878678304301979,11.364,2.166366577148437,0.0
0.03658,0.1670853597270729,12.534,2.544708251953125,71.05007977552793
0.03658,0.1670853597270729,12.534,2.544708251953125,0.0
0.0348099999999999,0.1670853597270729,13.698,2.964935302734375,85.90086892503054
0.0348099999999999,0.2190873128520729,13.698,2.964935302734375,0.0
0.03186,0.2086808187114479,14.856000000000002,3.4174346923828125,89.74601143364504
0.03186,0.2086808187114479,14.856000000000002,3.4174346923828125,0.0
0.0295,0.3438736898051979,15.666,3.9200592041015625,92.0557713770601
0.0295,0.3438736898051979,15.666,3.9200592041015625,0.0
0.03009,0.3438736898051979,16.296000000000003,4.4336700439453125,107.38257157510768
0.03009,0.3438736898051979,16.296000000000003,4.4336700439453125,0.0
0.0295,0.3854691487895729,17.058,4.99053955078125,110.68763801151592
0.0295,0.3854691487895729,17.058,4.99053955078125,0.0
0.03068,0.541475008164573,17.880000000000003,5.568695068359375,115.19336871450996
0.03068,0.541475008164573,17.880000000000003,5.568695068359375,0.0
0.03422,0.4894730550395729,18.714,6.137237548828125,119.6176058213232
0.03422,0.4894730550395729,18.714,6.137237548828125,0.0
0.0348099999999999,0.4894730550395729,20.058,6.749038696289063,114.2485802914918
0.0348099999999999,0.4998795491801979,20.058,6.749038696289063,0.0
0.0348099999999999,0.541475008164573,21.372,7.424697875976562,136.11184119409802
0.0348099999999999,0.541475008164573,21.372,7.424697875976562,0.0
0.0354,0.687074373398948,22.248,8.131256103515625,147.3531235743617
0.0354,0.687074373398948,22.248,8.131256103515625,0.0
0.0348099999999999,0.697480867539573,23.25,8.837814331054688,140.91707769027764
0.0348099999999999,0.697480867539573,23.25,8.837814331054688,0.0
0.0324499999999999,0.801484773789573,24.06,9.62677001953125,165.99109793321685
0.0324499999999999,0.801484773789573,24.06,9.62677001953125,0.0
0.03068,0.718263338242698,25.05,10.445938110351562,164.29364035706075
0.03068,0.718263338242698,25.05,10.445938110351562,0.0
0.03009,0.843080232773948,25.806,11.295318603515623,169.16560309979496
0.03009,0.843080232773948,25.806,11.295318603515623,0.0
0.0336299999999999,0.874269197617698,26.736,12.126846313476562,168.15524973932116
0.0336299999999999,0.874269197617698,26.736,12.126846313476562,0.0
0.0324499999999999,1.061464021836448,27.846,13.035964965820312,180.5956798457992
0.0324499999999999,1.061464021836448,27.846,13.035964965820312,0.0
0.03186,1.061464021836448,28.908,13.97735595703125,189.5290902377504
0.03186,1.009462068711448,28.908,13.97735595703125,0.0
0.03009,1.144685457383323,29.856,14.92698669433594,189.0564876178956
0.03009,1.144685457383323,29.856,14.92698669433594,0.0
0.0259599999999999,1.279878328477073,30.078,15.928115844726562,200.78803658054383
0.0259599999999999,1.279878328477073,30.078,15.928115844726562,0.0
0.02242,1.363069246445823,29.754,16.931304931640625,188.96008418045977
0.02242,1.363069246445823,29.754,16.931304931640625,0.0
0.02242,1.498262117539573,29.898000000000003,17.89947509765625,194.33363428656364
0.02242,1.498262117539573,29.898000000000003,17.89947509765625,0.0
0.02183,1.560670564805198,29.910000000000004,18.888931274414062,184.53117806002183
0.02183,1.560670564805198,29.910000000000004,18.888931274414062,0.0
0.0206499999999999,1.591890047227073,29.994,19.866714477539062,196.027105678629
0.0206499999999999,1.591890047227073,29.994,19.866714477539062,0.0
0.0206499999999999,1.727082918320823,29.976000000000003,20.82801818847656,179.61579053391856
0.0206499999999999,1.727082918320823,29.976000000000003,20.82801818847656,0.0
