timestamp,m_t_1,jts1,v1,q1,time_seconds,acceleration
13:05:36.609086,0.13542,0.4231545723860748,4.674,0.3690719604492187,0.299989,0.0
13:05:36.614116,0.13542,0.4231545723860748,4.674,0.3690719604492187,0.305019,0.0
13:05:36.619423,0.15189,0.5210549630110748,5.67,0.54931640625,0.310326,187.6766534765401
13:05:36.624317,0.15189,0.5210549630110748,5.67,0.54931640625,0.31522,0.0
13:05:36.629340,0.15189,0.5210549630110748,5.67,0.54931640625,0.320243,0.0
13:05:36.634401,0.15189,0.5210549630110748,5.67,0.54931640625,0.325304,0.0
13:05:36.639423,0.15189,0.5210549630110748,5.67,0.54931640625,0.330326,0.0
13:05:36.644365,0.15189,0.5210549630110748,5.67,0.54931640625,0.335268,0.0
13:05:36.649789,0.16287,0.3905617989485748,6.414,0.74432373046875,0.340692,137.1681415929207
13:05:36.654252,0.16287,0.3905617989485748,6.414,0.74432373046875,0.345155,0.0
13:05:36.659288,0.16287,0.3905617989485748,6.414,0.74432373046875,0.350191,0.0
13:05:36.664388,0.16287,0.3905617989485748,6.414,0.74432373046875,0.355291,0.0
13:05:36.669347,0.16287,0.3905617989485748,6.414,0.74432373046875,0.36025,0.0
13:05:36.674379,0.16287,0.3905617989485748,6.414,0.74432373046875,0.365282,0.0
13:05:36.679373,0.16287,0.3905617989485748,6.414,0.74432373046875,0.370276,0.0
13:05:36.684345,0.15189,0.0969826973860747,7.536,0.9774398803710938,0.375248,225.66371681415782
13:05:36.689283,0.15189,0.0969826973860747,7.536,0.9774398803710938,0.380186,0.0
13:05:36.694057,0.15189,0.0969826973860747,7.536,0.9774398803710938,0.38496,0.0
13:05:36.699098,0.15189,0.0969826973860747,7.536,0.9774398803710938,0.390001,0.0
13:05:36.704042,0.15189,0.0969826973860747,7.536,0.9774398803710938,0.394945,0.0
13:05:36.709083,0.15189,0.0969826973860747,7.536,0.9774398803710938,0.399986,0.0
13:05:36.714086,0.15189,0.0969826973860747,7.536,0.9774398803710938,0.404989,0.0
13:05:36.719056,0.17019,0.3253762520735748,8.43,1.2328720092773438,0.409959,179.8792756539225
13:05:36.724057,0.17019,0.3253762520735748,8.43,1.2328720092773438,0.41496,0.0
13:05:36.729086,0.17019,0.3253762520735748,8.43,1.2328720092773438,0.419989,0.0
13:05:36.734062,0.17019,0.3253762520735748,8.43,1.2328720092773438,0.424965,0.0
13:05:36.739071,0.17019,0.3253762520735748,8.43,1.2328720092773438,0.429974,0.0
13:05:36.744061,0.17019,0.3253762520735748,8.43,1.2328720092773438,0.434964,0.0
13:05:36.749051,0.17202,0.3905617989485748,9.51,1.527099609375,0.439954,216.43286573146318
13:05:36.754069,0.17202,0.3905617989485748,9.51,1.527099609375,0.444972,0.0
13:05:36.759136,0.17202,0.3905617989485748,9.51,1.527099609375,0.450039,0.0
13:05:36.764054,0.17202,0.3905617989485748,9.51,1.527099609375,0.454957,0.0
13:05:36.769053,0.17202,0.3905617989485748,9.51,1.527099609375,0.459956,0.0
13:05:36.774062,0.17202,0.3905617989485748,9.51,1.527099609375,0.464965,0.0
13:05:36.779102,0.17202,0.3905617989485748,9.51,1.527099609375,0.470005,0.0
13:05:36.784065,0.15372,0.3253762520735748,10.452,1.856689453125,0.474968,189.8045536973607
13:05:36.789099,0.15372,0.3253762520735748,10.452,1.856689453125,0.480002,0.0
13:05:36.794045,0.15372,0.3253762520735748,10.452,1.856689453125,0.484948,0.0
13:05:36.799064,0.15372,0.3253762520735748,10.452,1.856689453125,0.489967,0.0
13:05:36.804063,0.15372,0.3253762520735748,10.452,1.856689453125,0.494966,0.0
13:05:36.809088,0.15372,0.3253762520735748,10.452,1.856689453125,0.499991,0.0
13:05:36.814144,0.1647,0.4558694161360748,11.196,2.22747802734375,0.505047,147.15189873417702
13:05:36.819054,0.1647,0.4558694161360748,11.196,2.22747802734375,0.509957,0.0
13:05:36.824043,0.1647,0.4558694161360748,11.196,2.22747802734375,0.514946,0.0
13:05:36.829071,0.1647,0.4558694161360748,11.196,2.22747802734375,0.519974,0.0
13:05:36.834069,0.1647,0.4558694161360748,11.196,2.22747802734375,0.524972,0.0
13:05:36.839085,0.1647,0.4558694161360748,11.196,2.22747802734375,0.529988,0.0
13:05:36.844131,0.1647,0.4558694161360748,11.196,2.22747802734375,0.535034,0.0
13:05:36.849372,0.18483,-0.0009176932389252,12.156,2.6020431518554688,0.540275,183.1711505437916
13:05:36.854105,0.18483,-0.0009176932389252,12.156,2.6020431518554688,0.545008,0.0
13:05:36.859065,0.18483,-0.0009176932389252,12.156,2.6020431518554688,0.549968,0.0
13:05:36.864181,0.18483,-0.0009176932389252,12.156,2.6020431518554688,0.555084,0.0
13:05:36.869067,0.18483,-0.0009176932389252,12.156,2.6020431518554688,0.55997,0.0
13:05:36.874065,0.18483,-0.0009176932389252,12.156,2.6020431518554688,0.564968,0.0
13:05:36.879461,0.18849,0.5210549630110748,13.302,3.025360107421875,0.570364,212.37954040029805
13:05:36.884022,0.18849,0.5210549630110748,13.302,3.025360107421875,0.574925,0.0
13:05:36.889061,0.18849,0.5210549630110748,13.302,3.025360107421875,0.579964,0.0
13:05:36.894102,0.18849,0.5210549630110748,13.302,3.025360107421875,0.585005,0.0
13:05:36.899059,0.18849,0.5210549630110748,13.302,3.025360107421875,0.589962,0.0
