timestamp,m_t_1,m_t_2,m_t_3,m_t_4,m_t_5,m_t_6,jts1,jts2,jts3,jts4,jts5,jts6,v1,v2,v3,v4,v5,v6,q1,q2,q3,q4,q5,q6,time_sec,a1,a2,a3,a4,a5
2026-06-05 14:39:00.637062,0.02928,0.0,-0.00107,0.0129799999999999,0.01593,0.01062,-0.1420566604779125,1.0352576911347997,-0.0149940285361429,0.0008899803778546,-0.0216887642891026,-0.0930519401686593,-0.0,0.0,0.108,-0.0,-0.0119999999999999,-0.0,-0.0006866455078125,0.001373291015625,0.0034332275390625,-0.0,-0.001373291015625,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-05 14:39:00.642063,0.02928,0.0,-0.00107,0.0129799999999999,0.01593,0.01062,-0.1420566604779125,1.0352576911347997,-0.0149940285361429,0.0008899803778546,-0.0216887642891026,-0.0930519401686593,-0.0,0.0,0.108,-0.0,-0.0119999999999999,-0.0,-0.0006866455078125,0.001373291015625,0.0034332275390625,-0.0,-0.001373291015625,-0.0,0.005001,0.0,0.0,0.0,0.0,0.0
2026-06-05 14:39:00.647046,0.02928,0.0,-0.00107,0.0129799999999999,0.01593,0.01062,-0.1420566604779125,1.0352576911347997,-0.0149940285361429,0.0008899803778546,-0.0216887642891026,-0.0930519401686593,-0.0,0.0,0.108,-0.0,-0.0119999999999999,-0.0,-0.0006866455078125,0.001373291015625,0.0034332275390625,-0.0,-0.001373291015625,-0.0,0.009984,0.0,0.0,0.0,0.0,0.0
2026-06-05 14:39:00.652171,0.02928,0.0,-0.00107,0.0129799999999999,0.01593,0.01062,-0.1420566604779125,1.0352576911347997,-0.0149940285361429,0.0008899803778546,-0.0216887642891026,-0.0930519401686593,-0.0,0.0,0.108,-0.0,-0.0119999999999999,-0.0,-0.0006866455078125,0.001373291015625,0.0034332275390625,-0.0,-0.001373291015625,-0.0,0.015109,0.0,0.0,0.0,0.0,0.0
2026-06-05 14:39:00.657480,0.02928,0.0,-0.00214,0.0123899999999999,0.01711,0.0100299999999999,-0.1420566604779125,1.0352576911347997,-0.0149940285361429,0.0008899803778546,-0.0216887642891026,-0.0930519401686593,-0.0,0.0059999999999999,-0.03,-0.0,-0.018,-0.018,-0.0003433227539062,0.0017166137695312,-0.0,0.001373291015625,-0.0,-0.0,0.020418,0.0,1.1301563382934452,-25.993595780749676,0.0,-1.1301563382934827
2026-06-05 14:39:00.662114,0.02928,0.0,-0.00214,0.0123899999999999,0.01711,0.0100299999999999,-0.1420566604779125,1.1026405036347997,-0.0259498390830179,0.0008899803778546,-0.0424712349922276,-0.0930519401686593,-0.0,0.0059999999999999,-0.03,-0.0,-0.018,-0.018,-0.0003433227539062,0.0017166137695312,-0.0,0.001373291015625,-0.0,-0.0,0.025052,0.0,0.0,0.0,0.0,0.0
2026-06-05 14:39:00.667205,0.02928,0.0,-0.00214,0.0123899999999999,0.01711,0.0100299999999999,-0.1420566604779125,1.1026405036347997,-0.0259498390830179,0.0008899803778546,-0.0424712349922276,-0.0930519401686593,-0.0,0.0059999999999999,-0.03,-0.0,-0.018,-0.018,-0.0003433227539062,0.0017166137695312,-0.0,0.001373291015625,-0.0,-0.0,0.030143,0.0,0.0,0.0,0.0,0.0
2026-06-05 14:39:00.672209,0.02928,0.0,-0.00214,0.0123899999999999,0.01711,0.0100299999999999,-0.1420566604779125,1.1026405036347997,-0.0259498390830179,0.0008899803778546,-0.0424712349922276,-0.0930519401686593,-0.0,0.0059999999999999,-0.03,-0.0,-0.018,-0.018,-0.0003433227539062,0.0017166137695312,-0.0,0.001373291015625,-0.0,-0.0,0.035147,0.0,0.0,0.0,0.0,0.0
2026-06-05 14:39:00.677249,0.02928,0.0,-0.00214,0.0123899999999999,0.01711,0.0100299999999999,-0.1420566604779125,1.1026405036347997,-0.0259498390830179,0.0008899803778546,-0.0424712349922276,-0.0930519401686593,-0.0,0.0059999999999999,-0.03,-0.0,-0.018,-0.018,-0.0003433227539062,0.0017166137695312,-0.0,0.001373291015625,-0.0,-0.0,0.040187,0.0,0.0,0.0,0.0,0.0
2026-06-05 14:39:00.682217,0.02928,0.0,-0.00214,0.0123899999999999,0.01711,0.0100299999999999,-0.1420566604779125,1.1026405036347997,-0.0259498390830179,0.0008899803778546,-0.0424712349922276,-0.0930519401686593,-0.0,0.0059999999999999,-0.03,-0.0,-0.018,-0.018,-0.0003433227539062,0.0017166137695312,-0.0,0.001373291015625,-0.0,-0.0,0.045155,0.0,0.0,0.0,0.0,0.0
