m_t_2,jts2,v2,q2,acceleration
-0.60573,89.95424130358833,0.474,59.95788574218751,0.0
-0.6130500000000001,90.29017880358832,0.3419999999999999,59.97299194335938,-26.25820568927963
-0.6130500000000001,90.29017880358832,0.3419999999999999,59.97299194335938,0.0
-0.6130500000000001,90.29017880358832,0.234,59.97951507568359,-21.94675878886424
-0.6130500000000001,90.29017880358832,0.234,59.97951507568359,0.0
-0.60939,90.08851864733832,0.1379999999999999,59.98569488525391,-19.405700424499585
-0.60939,90.08851864733832,0.1379999999999999,59.98569488525391,0.0
-0.6039,89.28187802233833,0.102,59.989128112792976,-7.239091091896052
-0.6039,89.28187802233833,0.102,59.989128112792976,0.0
-0.58926,89.28187802233833,0.072,59.99153137207031,-5.952380952380769
-0.58926,89.28187802233833,0.072,59.99153137207031,0.0
-0.60939,89.28187802233833,0.072,59.99324798583984,0.0
-0.60024,89.41639950671333,0.03,59.993934631347656,-8.351560946510322
-0.60024,89.41639950671333,0.03,59.993934631347656,0.0
-0.59109,89.28187802233833,0.0239999999999999,59.99599456787109,-1.1956954962136055
-0.59109,89.28187802233833,0.0239999999999999,59.99599456787109,0.0
-0.58926,89.28187802233833,0.018,59.99599456787109,-1.2150668286756396
-0.58926,89.28187802233833,0.018,59.99599456787109,0.0
-0.59109,89.28187802233833,0.018,59.99599456787109,0.0
-0.59841,89.28187802233833,0.018,59.99839782714844,0.0
-0.59841,89.28187802233833,0.0119999999999999,59.99805450439453,-1.1494252873563402
-0.59841,89.28187802233833,0.0119999999999999,59.99805450439453,0.0
-0.5874300000000001,89.28187802233833,0.0059999999999999,59.99839782714844,-1.2021638950110274
-0.5874300000000001,89.28187802233833,0.0059999999999999,59.99839782714844,0.0
-0.5856,89.28187802233833,0.0059999999999999,59.99908447265625,0.0
-0.59841,89.28187802233833,0.0059999999999999,59.99874114990234,0.0
-0.5874300000000001,89.28187802233833,0.0,59.99908447265625,-1.1952191235059504
-0.5874300000000001,89.28187802233833,0.0,59.99908447265625,0.0
-0.58926,89.28187802233833,0.0,59.99839782714844,0.0
-0.61122,89.28187802233833,-0.0059999999999999,59.99942779541016,-1.1947431302270146
-0.61122,89.28187802233833,-0.0059999999999999,59.99942779541016,0.0
-0.7045500000000001,89.28187802233833,-0.0479999999999999,59.99839782714844,-8.70466321243549
-0.7045500000000001,89.28187802233833,-0.0479999999999999,59.99839782714844,0.0
-0.8655900000000001,90.29017880358832,-0.306,59.99530792236328,-52.375152253352105
-0.8655900000000001,90.29017880358832,-0.306,59.99530792236328,0.0
-1.00833,92.64320614733832,-1.11,59.97573852539063,-135.49039433771753
-1.00833,92.64320614733832,-1.11,59.97573852539063,0.0
-1.06872,96.94594052233832,-2.388,59.91497039794922,-252.7190033616835
-1.06872,96.94594052233832,-2.388,59.91497039794922,0.0
-1.0431,97.08046200671332,-3.942,59.80133056640626,-292.76563677466254
-1.0431,97.08046200671332,-3.942,59.80133056640626,0.0
-1.00833,93.45009091296332,-4.992,59.65404510498048,-211.2251056125597
-1.00833,93.45009091296332,-4.992,59.65404510498048,0.0
-0.98637,90.15590145983832,-5.885999999999999,59.47654724121094,-173.45750873107903
-0.98637,90.15590145983832,-5.885999999999999,59.47654724121094,0.0
-0.99918,90.42470028796332,-6.642,59.27467346191406,-150.29821073559728
-0.99918,90.42470028796332,-6.642,59.27467346191406,0.0
-1.01382,92.57606747546332,-7.29,59.0518569946289,-130.5661898045523
-1.01382,92.57606747546332,-7.29,59.0518569946289,0.0
-0.99918,92.77772763171332,-8.34,58.78784179687501,-210.6318956870417
-0.99918,92.77772763171332,-8.34,58.78784179687501,0.0
-0.96807,92.37440731921332,-9.39,58.49807739257812,-213.5014233428234
-0.96807,92.37440731921332,-9.39,58.49807739257812,0.0
-0.97356,90.29017880358832,-10.152,58.19389343261718,-144.5371775417373
-0.97356,90.29017880358832,-10.152,58.19389343261718,0.0
-1.00833,91.63490536608832,-10.938,57.84130096435547,-158.05348883971703
-1.00833,91.63490536608832,-10.938,57.84130096435547,0.0
-1.0101600000000002,91.63490536608832,-11.982,57.4749755859375,-211.5930279691743
