m_t_3,jts3,v3,q3,velocity
-0.2675,37.64605959047694,2.826,99.80255126953124,0.0
-0.26857,38.08438356508631,1.374,99.8712158203125,13.64015708805352
-0.26857,38.08438356508631,1.374,99.8712158203125,0.0
-0.27392,38.71994264711756,1.2600000000000002,99.9261474609375,11.115265201335989
-0.27392,38.71994264711756,1.2600000000000002,99.9261474609375,0.0
-0.25359,37.547442036766,0.246,99.942626953125,3.413316525994319
-0.25359,37.547442036766,0.246,99.942626953125,0.0
-0.2568,37.73373659243006,0.108,99.94880676269533,1.2067583617119302
-0.2568,37.73373659243006,0.108,99.94880676269533,0.0
-0.25466,37.30636842836756,0.3839999999999999,99.96322631835938,2.9106894759889417
-0.25466,37.30636842836756,0.3839999999999999,99.96322631835938,0.0
-0.26215,37.54196413149256,0.33,99.97077941894533,1.5064021910553649
-0.26215,37.54196413149256,0.33,99.97077941894533,0.0
-0.26536,37.54196413149256,0.3,99.9872589111328,3.3198010047282325
-0.26536,37.47073610414881,0.3,99.9872589111328,0.0
-0.26215,37.82687624086756,0.246,99.99755859375,2.0306945223188744
-0.26215,37.82687624086756,0.246,99.99755859375,0.0
-0.26108,37.82687624086756,-0.054,99.99412536621094,-0.6431673921061181
-0.26108,37.547442036766,-0.054,99.99412536621094,0.0
-0.26215,37.56935365785975,-0.1379999999999999,99.99755859375,0.6779675235115579
-0.26215,37.56935365785975,-0.1379999999999999,99.99755859375,0.0
-0.26215,37.56935365785975,0.054,99.9982452392578,0.1289233022527728
-0.26215,37.42141969789881,0.054,99.9982452392578,0.0
-0.26108,37.54196413149256,0.03,99.99755859375,-0.1365643412486583
-0.26108,37.54196413149256,0.03,99.99755859375,0.0
-0.26108,37.60771425356288,0.054,99.9982452392578,0.144496108543415
-0.26108,37.60771425356288,0.054,99.9982452392578,0.0
-0.26429,37.44882448305506,-0.1379999999999999,100.0030517578125,0.9540529088332332
-0.26429,37.44882448305506,-0.1379999999999999,100.0030517578125,0.0
-0.26215,37.44882448305506,0.162,99.9982452392578,-0.9192041603942966
-0.26215,37.55291994203944,0.162,99.9982452392578,0.0
-0.26215,37.52005251039881,0.084,100.00099182128906,0.5435547261555718
-0.26215,37.52005251039881,0.084,100.00099182128906,0.0
-0.26215,37.52005251039881,-0.054,99.9968719482422,-0.7644967613399001
-0.26215,37.596758443016,-0.054,99.9968719482422,0.0
-0.26643,37.443346577781625,-0.054,100.00099182128906,0.7788039786126885
-0.26643,37.443346577781625,-0.054,100.00099182128906,0.0
-0.26429,37.443346577781625,0.054,99.99893188476562,-0.391622913201059
-0.26429,37.54196413149256,0.054,99.99893188476562,0.0
-0.26429,37.56935365785975,0.03,100.00579833984376,1.3891270641592803
-0.26429,37.56935365785975,0.03,100.00579833984376,0.0
-0.26429,37.514574605125375,-0.108,100.00099182128906,-0.9737679405797968
-0.26429,37.514574605125375,-0.108,100.00099182128906,0.0
-0.27178,37.514574605125375,0.054,100.00099182128906,0.0
-0.2953199999999999,37.53100832094569,-0.162,99.99893188476562,-0.3601917334214879
-0.2953199999999999,37.53100832094569,-0.162,99.99893188476562,0.0
-0.33384,37.63510377993006,-0.03,99.9982452392578,-0.1383807956119958
-0.33384,37.63510377993006,-0.03,99.9982452392578,0.0
-0.3852,37.89262636293788,-0.7679999999999999,99.98794555664062,-2.0290942902233207
-0.3852,37.89262636293788,-0.7679999999999999,99.98794555664062,0.0
-0.42586,38.85144289125819,-1.758,99.9591064453125,-6.013159159325729
-0.42586,38.85144289125819,-1.758,99.9591064453125,0.0
-0.4387,39.333605366844125,-3.732,99.87533569335938,-17.286576961025684
-0.4387,39.333605366844125,-3.732,99.87533569335938,0.0
-0.42693,39.14731081118006,-5.735999999999999,99.71054077148438,-31.18753252743832
-0.42693,39.14731081118006,-5.735999999999999,99.71054077148438,0.0
-0.41837,38.27615602602381,-6.510000000000001,99.51210021972656,-38.64470336081951
-0.41837,38.27615602602381,-6.510000000000001,99.51210021972656,0.0
-0.42372,38.31997926821131,-7.608000000000001,99.2827606201172,-43.567553117276645
