timestamp,m_t_3,jts3,v3,q3
13:13:15.099129,-0.00642,-0.0001501263199397,0.1379999999999999,-0.00274658203125
13:13:15.104060,-0.00642,-0.0001501263199397,0.1379999999999999,-0.00274658203125
13:13:15.109011,-0.00642,-0.0001501263199397,0.1379999999999999,-0.00274658203125
13:13:15.114038,-0.00642,-0.0001501263199397,0.1379999999999999,-0.00274658203125
13:13:15.119071,-0.00642,-0.0001501263199397,0.1379999999999999,-0.00274658203125
13:13:15.124073,-0.00642,-0.0001501263199397,0.1379999999999999,-0.00274658203125
13:13:15.129140,-0.00749,-0.0001501263199397,-0.054,-0.0
13:13:15.134006,-0.00749,-0.0111059368668147,-0.054,-0.0
13:13:15.139045,-0.00749,-0.0111059368668147,-0.054,-0.0
13:13:15.144064,-0.00749,-0.0111059368668147,-0.054,-0.0
13:13:15.149062,-0.00749,-0.0111059368668147,-0.054,-0.0
13:13:15.154062,-0.00749,-0.0111059368668147,-0.054,-0.0
13:13:15.159065,-0.00749,-0.0111059368668147,-0.054,-0.0
13:13:15.164071,-0.00642,-0.0001501263199397,-0.162,-0.0
13:13:15.169066,-0.00642,-0.0001501263199397,-0.162,-0.0
13:13:15.174059,-0.00642,-0.0001501263199397,-0.162,-0.0
13:13:15.179019,-0.00642,-0.0001501263199397,-0.162,-0.0
13:13:15.184053,-0.00642,-0.0001501263199397,-0.162,-0.0
13:13:15.189064,-0.00642,-0.0001501263199397,-0.162,-0.0
13:13:15.194156,-0.00642,-0.0001501263199397,-0.162,-0.0
13:13:15.199071,-0.0,-0.0001501263199397,-0.0,-0.0020599365234375
13:13:15.204344,-0.0,-0.0001501263199397,-0.0,-0.0020599365234375
13:13:15.209269,-0.0,-0.0001501263199397,-0.0,-0.0020599365234375
13:13:15.214216,-0.0,-0.0001501263199397,-0.0,-0.0020599365234375
13:13:15.219309,-0.0,-0.0001501263199397,-0.0,-0.0020599365234375
13:13:15.224360,-0.0,-0.0001501263199397,-0.0,-0.0020599365234375
13:13:15.229392,0.01284,-0.0220617474136897,0.1379999999999999,0.001373291015625
13:13:15.234402,0.01284,-0.0220617474136897,0.1379999999999999,0.001373291015625
13:13:15.239406,0.01284,-0.0220617474136897,0.1379999999999999,0.001373291015625
13:13:15.244416,0.01284,-0.0220617474136897,0.1379999999999999,0.001373291015625
13:13:15.249400,0.01284,-0.0220617474136897,0.1379999999999999,0.001373291015625
13:13:15.254398,0.01284,-0.0220617474136897,0.1379999999999999,0.001373291015625
13:13:15.259420,0.01284,-0.0220617474136897,0.1379999999999999,0.001373291015625
13:13:15.264350,0.03745,-0.3014959515152522,0.6300000000000001,0.001373291015625
13:13:15.269402,0.03745,-0.3014959515152522,0.6300000000000001,0.001373291015625
13:13:15.274392,0.03745,-0.3014959515152522,0.6300000000000001,0.001373291015625
13:13:15.279404,0.03745,-0.3014959515152522,0.6300000000000001,0.001373291015625
13:13:15.284417,0.03745,-0.3014959515152522,0.6300000000000001,0.001373291015625
13:13:15.289398,0.03745,-0.3014959515152522,0.6300000000000001,0.001373291015625
13:13:15.294349,0.06313,-0.6576208294449397,1.4580000000000002,0.0377655029296875
13:13:15.299361,0.06313,-0.6576208294449397,1.4580000000000002,0.0377655029296875
13:13:15.304392,0.06313,-0.6576208294449397,1.4580000000000002,0.0377655029296875
13:13:15.309395,0.06313,-0.6576208294449397,1.4580000000000002,0.0377655029296875
13:13:15.314401,0.06313,-0.6576208294449397,1.4580000000000002,0.0377655029296875
13:13:15.319408,0.06313,-0.6576208294449397,1.4580000000000002,0.0377655029296875
13:13:15.324452,0.06313,-0.6576208294449397,1.4580000000000002,0.0377655029296875
13:13:15.329345,0.07276,-1.3205846966324395,2.61,0.1023101806640625
13:13:15.334328,0.07276,-1.3205846966324395,2.61,0.1023101806640625
13:13:15.339277,0.07276,-1.3205846966324395,2.61,0.1023101806640625
13:13:15.344367,0.07276,-1.3205846966324395,2.61,0.1023101806640625
13:13:15.349386,0.07276,-1.3205846966324395,2.61,0.1023101806640625
13:13:15.354392,0.07276,-1.3205846966324395,2.61,0.1023101806640625
13:13:15.359375,0.0749,-1.4246801556168147,3.786,0.2094268798828125
13:13:15.364352,0.0749,-1.4246801556168147,3.786,0.2094268798828125
13:13:15.369444,0.0749,-1.4246801556168147,3.786,0.2094268798828125
13:13:15.374465,0.0749,-1.4246801556168147,3.786,0.2094268798828125
13:13:15.379259,0.0749,-1.4246801556168147,3.786,0.2094268798828125
13:13:15.384095,0.0749,-1.4246801556168147,3.786,0.2094268798828125
13:13:15.389156,0.0749,-1.4246801556168147,3.786,0.2094268798828125
13:13:15.394124,0.06313,-0.9808782757340022,5.274,0.3577423095703125
13:13:15.399062,0.06313,-0.9808782757340022,5.274,0.3577423095703125
13:13:15.404063,0.06313,-0.9808782757340022,5.274,0.3577423095703125
13:13:15.409064,0.06313,-0.9808782757340022,5.274,0.3577423095703125
13:13:15.414083,0.06313,-0.9808782757340022,5.274,0.3577423095703125
13:13:15.419072,0.06313,-0.9808782757340022,5.274,0.3577423095703125
13:13:15.424121,0.05885,-0.1042455853043147,5.928,0.5472564697265625
13:13:15.429090,0.05885,-0.1042455853043147,5.928,0.5472564697265625
13:13:15.434071,0.05885,-0.1042455853043147,5.928,0.5472564697265625
13:13:15.439071,0.05885,-0.1042455853043147,5.928,0.5472564697265625
13:13:15.444059,0.05885,-0.1042455853043147,5.928,0.5472564697265625
13:13:15.449061,0.05885,-0.1042455853043147,5.928,0.5472564697265625
13:13:15.454168,0.05885,-0.1042455853043147,5.928,0.5472564697265625
13:13:15.459083,0.06634,0.4272180377425603,6.864,0.759429931640625
13:13:15.464093,0.06634,0.4272180377425603,6.864,0.759429931640625
13:13:15.469060,0.06634,0.4272180377425603,6.864,0.759429931640625
13:13:15.474056,0.06634,0.4272180377425603,6.864,0.759429931640625
13:13:15.479062,0.06634,0.4272180377425603,6.864,0.759429931640625
13:13:15.484062,0.06634,0.4272180377425603,6.864,0.759429931640625
13:13:15.489092,0.07062,0.2792840777816228,7.77,0.984649658203125
13:13:15.494060,0.07062,0.2792840777816228,7.77,0.984649658203125
13:13:15.499060,0.07062,0.2792840777816228,7.77,0.984649658203125
13:13:15.504060,0.07062,0.2792840777816228,7.77,0.984649658203125
13:13:15.509083,0.07062,0.2792840777816228,7.77,0.984649658203125
13:13:15.514069,0.07062,0.2792840777816228,7.77,0.984649658203125
13:13:15.519138,0.07062,0.2792840777816228,7.77,0.984649658203125
13:13:15.524096,0.06848,-0.1152013958511897,8.346,1.2476348876953125
13:13:15.529054,0.06848,-0.1152013958511897,8.346,1.2476348876953125
13:13:15.534057,0.06848,-0.1152013958511897,8.346,1.2476348876953125
13:13:15.539198,0.06848,-0.1152013958511897,8.346,1.2476348876953125
13:13:15.544040,0.06848,-0.1152013958511897,8.346,1.2476348876953125
13:13:15.549054,0.06848,-0.1152013958511897,8.346,1.2476348876953125
13:13:15.554127,0.07276,-0.1809515179215022,10.104,1.5277862548828125
13:13:15.559062,0.07276,-0.1809515179215022,10.104,1.5277862548828125
13:13:15.564061,0.07276,-0.1809515179215022,10.104,1.5277862548828125
13:13:15.569060,0.07276,-0.1809515179215022,10.104,1.5277862548828125
13:13:15.574106,0.07276,-0.1809515179215022,10.104,1.5277862548828125
13:13:15.579060,0.07276,-0.1809515179215022,10.104,1.5277862548828125
13:13:15.585251,0.06955,-0.1809515179215022,10.872000000000002,1.8628692626953125
13:13:15.589404,0.06955,-0.0658849896011897,10.872000000000002,1.8628692626953125
13:13:15.594103,0.06955,-0.0658849896011897,10.872000000000002,1.8628692626953125
13:13:15.599130,0.06955,-0.0658849896011897,10.872000000000002,1.8628692626953125
13:13:15.604086,0.06955,-0.0658849896011897,10.872000000000002,1.8628692626953125
