m_t_1,jts1,v1,q1
0.0183,0.5210549630110748,-0.0,0.0006866455078125
0.01647,0.5536477364485748,-0.0,0.0006866455078125
0.01647,0.5210549630110748,0.0059999999999999,-0.0003433227539062
0.02379,0.5863625801985748,-0.0,0.0003433227539062
0.04392,0.5210549630110748,0.132,0.001373291015625
0.08784,0.5210549630110748,0.666,0.0140762329101562
0.12261,0.5210549630110748,1.314,0.0490951538085937
0.13359,0.5210549630110748,2.538,0.11810302734375
0.13359,0.3905617989485748,2.538,0.11810302734375
0.14823,0.1295754708235748,3.63,0.2221298217773437
0.13542,0.4231545723860748,4.674,0.3690719604492187
0.15189,0.5210549630110748,5.67,0.54931640625
0.16287,0.3905617989485748,6.414,0.74432373046875
0.15189,0.0969826973860747,7.536,0.9774398803710938
0.17019,0.3253762520735748,8.43,1.2328720092773438
0.17202,0.3905617989485748,9.51,1.527099609375
0.15372,0.3253762520735748,10.452,1.856689453125
0.1647,0.4558694161360748,11.196,2.22747802734375
0.18483,-0.0009176932389252,12.156,2.6020431518554688
0.18849,0.5210549630110748,13.302,3.025360107421875
0.19215,-0.0009176932389252,14.345999999999998,3.476142883300781
0.17934,-0.0009176932389252,15.3,3.963661193847656
0.19215,-0.0661032401139252,16.242,4.488258361816406
0.17934,0.1295754708235748,17.16,5.027275085449219
0.19581,-0.2944967948014252,18.24,5.6050872802734375
0.19581,-0.1314108573014252,19.086,6.227874755859375
0.20496,-0.0986960135514252,20.166000000000004,6.868858337402344
0.19398,-0.0009176932389252,21.33,7.563743591308593
0.2013,-0.2291891776139252,22.158,8.244209289550781
0.19581,-0.3923971854264252,23.244,9.00981903076172
0.21411,0.1295754708235748,24.03,9.748306274414062
0.21594,0.0969826973860747,25.05,10.543441772460938
0.21045,0.1295754708235748,26.16,11.380462646484377
0.21045,0.2274758614485748,27.12,12.263832092285156
0.22326,0.3905617989485748,28.074,13.15509796142578
0.22143,0.5210549630110748,28.806,14.082412719726562
0.19215,0.6189553536360748,29.526,14.999084472656252
0.20496,0.5210549630110748,29.808000000000003,15.951461791992188
0.19764,0.5210549630110748,29.826,16.92546844482422
0.19215,0.5210549630110748,29.934,17.90325164794922
0.21411,0.2600686348860748,30.15,18.84601593017578
0.19764,-0.0009176932389252,30.252,19.822769165039062
0.19581,-0.0661032401139252,30.108000000000004,20.814285278320312
0.19764,-0.5227682791764252,30.264000000000003,21.77799224853516
0.2013,-0.1314108573014252,30.336,22.78873443603516
0.21045,-0.8164694510514252,30.198000000000004,23.754844665527344
0.19398,0.0317971505110747,30.162000000000003,24.74842071533203
0.19398,-0.1314108573014252,30.234,25.71727752685547
0.20862,0.0643899239485747,30.276,26.69231414794922
0.19947,0.1295754708235748,30.174000000000003,27.652931213378903
0.2013,0.1295754708235748,30.234,28.638267517089844
0.19398,0.0643899239485747,30.354,29.648666381835938
0.19947,0.0643899239485747,30.366,30.59314727783203
0.19215,-0.1965964041764252,30.216,31.591529846191403
0.19215,-0.2944967948014252,30.324,32.54871368408203
0.2013,-0.5554831229264252,30.276,33.494224548339844
0.2013,-0.9795553885514252,30.3,34.51011657714844
0.20313,-0.5554831229264252,30.228,35.45013427734375
0.18666,-0.8490622244889252,30.3,36.418304443359375
0.19581,-0.3923971854264252,30.372,37.414283752441406
0.19398,-0.2291891776139252,30.216,38.36116790771485
0.19764,-0.2619040213639252,30.216,39.31629180908203
0.183,0.1295754708235748,30.318,40.308837890625
0.19947,0.1295754708235748,30.33,41.28284454345703
0.19398,-0.0009176932389252,30.186,42.21736907958984
0.19764,0.1622903145735748,30.252,43.21334838867188
0.19398,-0.5227682791764252,30.318,44.19078826904297
0.20313,-0.4575827323014252,30.3,45.148658752441406
0.19764,-0.7185690604264252,30.162000000000003,46.096229553222656
0.19398,-1.0447409354264252,30.324,47.08946228027344
0.20496,-0.8490622244889252,30.348,48.05454254150391
0.19398,-1.0447409354264252,30.174000000000003,49.04502868652344
0.19215,-0.3923971854264252,30.216,50.01388549804688
0.20862,-0.2944967948014252,30.306,50.95836639404297
0.19398,-0.2944967948014252,30.276,51.92138671875
0.19398,0.1295754708235748,30.192,52.92079925537109
0.19215,0.1295754708235748,30.258,53.872833251953125
0.20862,-0.0009176932389252,30.318,54.82589721679688
0.19032,0.0969826973860747,30.264000000000003,55.795440673828125
0.19581,-0.4901755057389252,30.246,56.78524017333984
0.2013,-0.6206686698014252,30.33,57.74620056152344
0.20313,-1.0774557791764252,30.318,58.74046325683593
0.19764,-1.4036276541764252,30.288,59.688720703125
0.19947,-1.0121481619889252,30.234,60.65277099609375
0.20679,-1.1100485526139252,30.288,61.62197113037109
0.19581,-0.6532614432389252,30.324,62.60627746582031
0.19581,-0.6532614432389252,30.204,63.58097076416015
0.19581,-0.3270895682389252,30.204,63.58097076416015
0.21411,-0.1640036307389252,30.21,64.5388412475586
0.2013,0.1295754708235748,30.366,65.51937103271484
0.18849,0.1295754708235748,30.276,66.48445129394531
0.2013,-0.2291891776139252,30.162000000000003,67.4454116821289
0.20496,-0.1314108573014252,30.33,68.43555450439453
0.19215,-0.7511618338639252,30.396,69.39033508300781
0.2013,-1.0121481619889252,30.264000000000003,70.34786224365234
0.21045,-1.1752340994889252,30.21,71.29955291748047
0.21777,-1.3710348807389252,30.282,72.29072570800781
0.19398,-1.0121481619889252,30.336,73.25340270996094
0.19398,-1.0774557791764252,30.174000000000003,74.22191619873047
0.21411,-0.3923971854264252,30.192,75.1681137084961
0.19947,-0.2291891776139252,30.3,76.18263244628906
0.19581,0.0643899239485747,30.246,77.12093353271484
0.2013,0.1295754708235748,30.198000000000004,78.11897277832031
0.21594,0.1295754708235748,30.276,79.07821655273438
0.19764,-0.3270895682389252,30.36,80.0680160522461
0.2013,-0.3596823416764252,30.258,81.03790283203125
0.21594,-0.9142477713639252,30.24,81.98307037353516
0.20313,-0.7837546073014252,30.33,82.97012329101562
0.19032,-1.0447409354264252,30.288,83.94550323486328
0.2013,-1.2405417166764252,30.228,84.9078369140625
0.21411,-0.4575827323014252,30.276,85.89454650878906
0.19215,-0.6532614432389252,30.312,86.83696746826172
0.19398,-0.1965964041764252,30.282,87.83809661865234
0.20313,0.1295754708235748,30.204,88.84780883789062
0.22143,0.1295754708235748,30.27,89.80670928955078
0.19398,-0.0009176932389252,30.43200000000001,90.7858657836914
0.19398,-0.0009176932389252,30.288,91.77120208740234
0.21228,-0.5554831229264252,30.234,92.7129364013672
0.20862,-0.3923971854264252,30.318,93.70685577392578
0.19398,-0.7185690604264252,30.348,94.67571258544922
0.20496,-1.1100485526139252,30.24,95.6586456298828
0.20862,-0.4901755057389252,30.252,96.65153503417967
0.20313,-0.6859762869889252,30.408,97.64751434326172
0.19947,-0.1314108573014252,30.276,98.63285064697266
0.19947,0.1295754708235748,30.192,99.59999084472656
0.19947,0.1295754708235748,30.318,100.59219360351562
0.20496,0.0317971505110747,30.43200000000001,101.58199310302734
0.19947,0.0317971505110747,30.216,102.5127410888672
0.19398,-0.2291891776139252,30.294,103.48640441894533
0.2013,-0.0009176932389252,30.39,104.48375701904295
