m_t_3,jts3,v3,q3
-0.1712,31.646563130516,30.006,56.93527221679688
-0.16799,31.75065858950037,29.652,57.900009155273445
-0.18511,32.72592409243006,29.76,58.88877868652343
-0.18511,32.60537965883631,30.372,59.85282897949219
-0.18618,33.54229982485194,29.658,60.81207275390625
-0.18083,33.120409566062875,30.144,61.78916931152343
-0.18832,34.232653218406625,30.558,62.71888732910156
-0.18725,33.32313783754725,29.736,63.68911743164063
-0.18404,35.059984761375375,30.99,64.69230651855469
-0.20116,34.26004274477381,29.814,65.65155029296875
-0.20437,35.481859761375375,30.450000000000003,66.59843444824219
-0.1926,34.94491823305506,29.928,67.57347106933594
-0.2033,35.837999898094125,30.042,68.53134155273438
-0.20223,35.268175679344125,30.174000000000003,69.4940185546875
-0.21186,36.05716188539881,30.174000000000003,70.47248840332031
-0.2033,35.8927789508285,29.982,71.43035888671875
-0.21079,36.06811769594569,30.288,72.40196228027344
-0.20972,36.56669862856288,30.48,73.39553833007812
-0.2033,35.91470583071131,29.844000000000005,74.33692932128906
-0.2033,37.14747865785975,30.096000000000004,75.34561157226562
-0.20651,36.53383119692225,29.982,76.343994140625
-0.21721,37.72824342836756,30.366,77.27645874023438
-0.20972,36.7475152789535,30.066,78.29681396484375
-0.2247,38.39120729555506,29.844000000000005,79.25880432128906
-0.21614,36.80777223696131,30.450000000000003,80.23384094238281
-0.21828,38.11178835024256,30.834,81.20269775390625
-0.21614,37.33375795473475,29.682,82.17361450195312
-0.22042,37.936449605125375,30.066,83.18504333496094
-0.22898,38.035082417625375,29.244000000000003,84.13330078125
-0.23219,38.1610894977035,28.638,85.12138366699219
-0.22577,38.56653078188319,27.948,86.05247497558594
-0.23112,38.08438356508631,27.042,86.97257995605469
-0.23326,38.08438356508631,26.718,87.83981323242188
-0.23326,38.84596498598475,26.718,87.83981323242188
-0.23326,37.68442018618006,25.698,88.71391296386719
-0.23968,37.68442018618006,24.852,89.53651428222656
-0.23968,39.11992128481288,24.852,89.53651428222656
-0.2461,39.18567140688319,24.276,90.31723022460938
-0.2354,38.56653078188319,22.788,91.07460021972656
-0.24717,40.051348286766,23.088,91.78459167480467
-0.22791,40.051348286766,20.814,92.46986389160156
-0.22791,37.63510377993006,20.814,92.46986389160156
-0.24931,39.88150270571131,20.376,93.16818237304688
-0.23219,37.936449605125375,18.888,93.7786102294922
-0.24824,38.54461916078944,18.558,94.39590454101562
-0.24931,40.01298769106288,17.214000000000002,95.00015258789062
-0.24182,38.56653078188319,16.392,95.537109375
-0.25038,38.56653078188319,15.264,96.06170654296876
-0.25038,38.61036928285975,15.264,96.06170654296876
-0.2568,38.73639162172694,13.728,96.54991149902344
-0.22898,38.52270753969569,12.738,96.98524475097656
-0.23968,38.31450136293788,11.724,97.39036560058594
-0.25466,38.4953180133285,11.586,97.78106689453124
-0.26429,38.82953127016444,10.902,98.1353759765625
-0.25573,38.714464741844125,9.636,98.45260620117188
-0.25038,39.06512697328944,8.154,98.73756408691406
-0.24931,37.99672182192225,7.086,98.9875030517578
-0.2600099999999999,37.76660402407069,6.834,99.2168426513672
-0.26643,38.64872987856288,5.489999999999999,99.41940307617188
-0.27071,39.14731081118006,4.338,99.58763122558594
-0.26322,38.19945009340663,3.018,99.7174072265625
-0.2675,37.64605959047694,2.826,99.80255126953124
-0.26857,38.08438356508631,1.374,99.8712158203125
-0.27392,38.71994264711756,1.2600000000000002,99.9261474609375
-0.25359,37.547442036766,0.246,99.942626953125
-0.2568,37.73373659243006,0.108,99.94880676269533
-0.25466,37.30636842836756,0.3839999999999999,99.96322631835938
-0.26215,37.54196413149256,0.33,99.97077941894533
-0.26536,37.54196413149256,0.3,99.9872589111328
-0.26536,37.47073610414881,0.3,99.9872589111328
-0.26215,37.82687624086756,0.246,99.99755859375
-0.26108,37.82687624086756,-0.054,99.99412536621094
-0.26108,37.547442036766,-0.054,99.99412536621094
-0.26215,37.56935365785975,-0.1379999999999999,99.99755859375
-0.26215,37.56935365785975,0.054,99.9982452392578
-0.26215,37.42141969789881,0.054,99.9982452392578
-0.26108,37.54196413149256,0.03,99.99755859375
-0.26108,37.60771425356288,0.054,99.9982452392578
-0.26429,37.44882448305506,-0.1379999999999999,100.0030517578125
-0.26215,37.44882448305506,0.162,99.9982452392578
-0.26215,37.55291994203944,0.162,99.9982452392578
-0.26215,37.52005251039881,0.084,100.00099182128906
-0.26215,37.52005251039881,-0.054,99.9968719482422
-0.26215,37.596758443016,-0.054,99.9968719482422
-0.26643,37.443346577781625,-0.054,100.00099182128906
-0.26429,37.443346577781625,0.054,99.99893188476562
-0.26429,37.54196413149256,0.054,99.99893188476562
-0.26429,37.56935365785975,0.03,100.00579833984376
-0.26429,37.514574605125375,-0.108,100.00099182128906
-0.27178,37.514574605125375,0.054,100.00099182128906
-0.2953199999999999,37.53100832094569,-0.162,99.99893188476562
-0.33384,37.63510377993006,-0.03,99.9982452392578
-0.3852,37.89262636293788,-0.7679999999999999,99.98794555664062
-0.42586,38.85144289125819,-1.758,99.9591064453125
-0.4387,39.333605366844125,-3.732,99.87533569335938
-0.42693,39.14731081118006,-5.735999999999999,99.71054077148438
-0.41837,38.27615602602381,-6.510000000000001,99.51210021972656
-0.42372,38.31997926821131,-7.608000000000001,99.2827606201172
-0.40339,38.435045796531625,-8.514000000000001,99.02183532714844
-0.4066,38.16656740297694,-9.198,98.74099731445312
-0.40125,37.88714845766444,-9.636,98.41964721679688
-0.41409,38.12822206606288,-9.912,98.1072235107422
-0.43335,39.03225954164881,-10.488,97.76870727539062
-0.42907,38.977465230125375,-12.354,97.39585876464844
-0.42693,39.04321535219569,-13.836,96.96189880371094
-0.42586,38.254229146141,-14.604,96.5203857421875
-0.43335,38.80214174379725,-15.186,96.03561401367188
-0.43549,38.87335451235194,-16.2,95.51101684570312
-0.41944,38.89528139223475,-17.076,94.94728088378906
-0.43977,38.33093507875819,-17.789999999999996,94.36569213867188
-0.44084,38.977465230125375,-18.81,93.76556396484376
-0.42693,39.12539919008631,-20.154,93.153076171875
-0.43549,39.1034723102035,-21.222,92.4774169921875
-0.43442,38.78021486391444,-22.212,91.76536560058594
-0.42907,38.99389894594569,-22.626,91.03683471679688
-0.44833,39.22401674379725,-24.384,90.26641845703124
-0.42907,39.284288960594125,-25.368,89.44450378417969
-0.45689,39.245928364891,-24.96,88.63151550292969
-0.43121,38.588457661766,-27.21,87.7642822265625
-0.44619,39.02128847231288,-27.624,86.84005737304688
-0.43228,38.19945009340663,-29.868,85.9515380859375
-0.45154,38.87335451235194,-29.406,85.02662658691406
-0.41195,37.84330995668788,-30.012,84.04060363769531
-0.43014,38.32545717348475,-29.346000000000004,83.05252075195312
-0.42479,37.67894228090663,-29.712000000000003,82.09190368652344
-0.43014,38.36929567446131,-29.982,81.15325927734375
-0.41516,37.63510377993006,-30.672,80.12741088867188
-0.43228,38.36381776918788,-30.341999999999995,79.17572021484375
-0.42907,37.54196413149256,-29.85,78.22471618652344
-0.4173,37.67346437563319,-29.958,77.22427368164062
-0.41837,37.18582399477381,-29.952,76.25198364257812
-0.42372,37.13104494203944,-29.736,75.25772094726562
-0.41944,37.08172853578944,-29.952,74.29985046386719
-0.41837,37.03789003481288,-30.012,73.31039428710938
-0.41088,36.758471089500375,-30.012,72.36007690429688
-0.41409,36.09550722231288,-30.15,71.38641357421875
-0.41088,36.09550722231288,-29.844000000000005,70.42922973632812
-0.41088,36.68724306215663,-29.844000000000005,70.42922973632812
-0.40125,35.77224977602381,-30.341999999999995,69.43359375
-0.41623,36.473558980125375,-30.341999999999995,68.49838256835938
-0.39376,35.5202203570785,-30.918000000000003,67.53433227539062
-0.40446,35.788683491844125,-29.928,66.53182983398438
-0.38841,34.85177858461756,-29.982,65.54924011230469
-0.41088,35.49829347719569,-30.174000000000003,64.58038330078125
-0.39055,34.41345461000819,-30.750000000000004,63.62594604492188
-0.39269,34.9503961383285,-30.006,62.669448852539055
-0.39804,33.997057515281625,-29.79,61.71020507812499
-0.38092,33.95321901430506,-29.844000000000005,60.72624206542969
-0.3841299999999999,33.580645161766,-30.12,59.74845886230469
-0.38199,33.120409566062875,-30.918000000000003,58.79196166992188
-0.37664,33.120409566062875,-29.82,57.80731201171875
-0.37664,32.96151979555506,-29.82,57.80731201171875
-0.37236,32.33143861879725,-30.15,56.84051513671875
-0.36273,32.638262349266,-29.652,55.86341857910156
-0.37129,31.52054079164881,-30.996,54.89387512207031
-0.36487,32.06296022524256,-30.012,53.90098571777344
-0.34882,30.654863911766,-29.682,52.94929504394531
-0.34989,30.654863911766,-30.12,51.94816589355469
-0.34989,31.20823915590662,-30.12,51.94816589355469
-0.35738,30.20010622133631,-30.282,51.00334167480469
-0.34775,30.20010622133631,-30.204,50.008392333984375
-0.34775,30.682253438133184,-30.204,50.008392333984375
-0.34561,29.58645876039881,-30.204,49.052581787109375
-0.33919,29.454958516258184,-30.672,48.05488586425781
-0.33277,28.550921040672247,-29.898000000000003,47.10044860839844
-0.32528,28.04686220278162,-30.336,46.11305236816406
-0.33384,28.134523945945684,-30.12,45.142822265625
-0.321,27.29623659243006,-30.42,44.14649963378906
-0.33491,27.586626607078497,-30.228,43.17970275878906
-0.30388,26.17851503481287,-30.096000000000004,42.1929931640625
-0.30602,26.50177248110193,-30.366,41.21040344238281
-0.30388,25.14299257387537,-30.258,40.24566650390625
-0.31565,25.931963521141,-29.982,39.285736083984375
-0.2889,24.704668599266,-30.918000000000003,38.331298828125
-0.28997,24.797808247703497,-30.648,37.36587524414063
-0.29425,23.51024110903162,-30.396,36.3922119140625
-0.27927,22.85277040590662,-30.42,35.40000915527344
-0.27606,22.370607930320684,-30.726000000000003,34.44488525390625
-0.28141,21.806276875633184,-30.618,33.50761413574219
-0.28141,21.90489442934412,-30.036,32.52777099609375
-0.26215,20.809099751609747,-30.696,31.56646728515625
-0.2568,20.78171022524256,-30.066,30.55023193359375
-0.24717,19.203753071922247,-30.48,29.574508666992188
-0.26108,19.70782716860193,-30.204,28.620758056640625
-0.24075,18.661333638328497,-30.48,27.6800537109375
-0.24182,19.07773073305506,-29.544000000000004,26.70501708984375
-0.23861,17.790163594383184,-30.612,25.74165344238281
-0.2354,16.919008809226934,-29.844000000000005,24.745330810546875
-0.21507,15.993059712547248,-30.174000000000003,23.792953491210938
-0.21079,15.291750508445686,-29.736,22.82135009765625
-0.22149,15.384890156883186,-30.312,21.86485290527344
-0.20223,14.568514424461313,-30.942,20.910415649414062
-0.19581,14.54660280336756,-30.426,19.952545166015625
-0.19474,12.733049946922248,-30.972,18.969268798828125
-0.1926,12.667299824851936,-30.558,17.964706420898438
-0.17976,11.653688985008186,-30.918000000000003,17.022628784179688
-0.18725,12.283770161765998,-30.15,16.079177856445312
-0.17869,11.368776875633186,-30.81,15.11444091796875
-0.18083,10.86471803774256,-30.012,14.111251831054688
-0.1476599999999999,9.374422627586313,-31.002,13.10943603515625
-0.15301,8.032076436180061,-30.228,12.14813232421875
-0.15408,8.032076436180061,-30.12,11.220474243164062
-0.15408,7.895098286765998,-30.12,11.220474243164062
-0.14659,7.31979616274256,-30.672,10.254364013671877
-0.13803,7.65402467836756,-30.942,9.288253784179688
-0.13161,6.147295552390998,-30.78,8.281631469726562
-0.13054,5.747332173484748,-30.612,7.303848266601562
-0.11342,4.361147481101935,-30.312,6.3480377197265625
-0.11235,4.361147481101935,-30.450000000000003,5.362701416015625
-0.11235,4.55838258852381,-30.450000000000003,5.362701416015625
-0.10593,3.983095723289435,-31.416,4.404144287109375
-0.11877,3.988573628562873,-30.504,3.437347412109375
-0.09523,2.71744020571131,-30.504,2.468490600585937
-0.09095,1.2271600543441228,-30.036,1.4536285400390625
-0.07918,0.4381738482894353,-31.14,0.50262451171875
-0.08132,0.4381738482894353,-30.426,-0.506744384765625
-0.08132,-0.5151647747574397,-30.426,-0.506744384765625
-0.08988,0.4272180377425603,-30.78,-1.4481353759765625
-0.06955,-0.6959814251480647,-30.672,-2.4259185791015625
-0.05992,-1.0904668987808772,-30.204,-3.46343994140625
-0.04387,-3.030026835304315,-30.888,-4.443283081054688
-0.05778,-3.128659647804315,-30.834,-5.416259765625
-0.04815,-3.764218729835565,-31.11,-6.378936767578125
-0.05671,-3.65463010678869,-30.450000000000003,-7.305908203125
-0.03638,-4.240888041359002,-30.534,-8.306350708007812
-0.03103,-4.240888041359002,-30.81,-9.35211181640625
-0.03103,-6.196896952491815,-30.81,-9.35211181640625
-0.02461,-6.777661722999627,-29.736,-10.306549072265623
-0.01498,-8.010434550148064,-30.942,-11.267852783203123
-0.01712,-7.144757670265252,-30.618,-12.243576049804688
-0.01284,-7.895383280616815,-30.804,-13.187026977539062
-0.01712,-8.087140482765252,-30.144,-14.212875366210938
-0.0,-9.889737528663687,-30.204,-15.235977172851562
-0.00107,-10.854047221046502,-30.204,-16.198654174804688
0.00535,-11.23757688413244,-30.42,-17.136611938476562
-0.0,-11.51699582944494,-30.972,-18.097915649414062
0.00107,-11.012936991554314,-30.612,-19.068832397460938
0.01284,-12.952496928077752,-30.726000000000003,-20.076828002929688
0.0321,-13.544232767921502,-30.396,-21.090316772460938
0.03531,-15.166013163429314,-30.48,-22.05780029296875
0.02354,-14.535931986671502,-30.258,-22.9888916015625
0.03103,-14.963300150734002,-30.612,-23.92822265625
0.03317,-14.963300150734002,-30.174000000000003,-24.918365478515625
0.03317,-14.815366190773064,-30.174000000000003,-24.918365478515625
0.05136,-16.36044065366369,-31.326,-25.927734375
0.04922,-17.784970682960566,-30.228,-26.93572998046875
0.05778,-18.124677103859003,-30.258,-27.90321350097656
0.05671,-18.65066282163244,-30.996,-28.82057189941406
0.05457,-17.64252988706213,-31.218,-29.78462219238281
0.05778,-19.36840574155432,-31.271999999999995,-30.762405395507816
0.06955,-19.724545878273062,-31.056,-31.809539794921875
0.08667,-21.66958372006994,-30.864000000000004,-32.77839660644531
0.08667,-21.32441465268713,-30.396,-33.75
0.07811,-21.57644407163244,-31.248,-34.65843200683594
0.07062,-21.51617185483557,-31.356,-35.657501220703125
0.0963,-22.414731425148062,-31.572,-36.63047790527344
0.10486,-24.27210752378088,-30.15,-37.65769958496094
0.11984,-24.19540159116369,-30.474,-38.65264892578125
0.10165,-25.16518918881994,-30.774,-39.60845947265625
0.107,-23.647504252296503,-30.312,-40.56358337402344
0.10379,-25.176144999366816,-31.086,-41.52488708496094
0.12198,-25.56515256772619,-30.696,-42.53974914550781
0.1391,-27.444455546241816,-31.11,-43.559417724609375
0.12519,-27.51568357358557,-30.312,-44.496002197265625
0.12412,-27.29652158628088,-30.942,-45.457305908203125
0.12198,-27.329389017921503,-31.086,-46.41792297363281
0.1476599999999999,-27.34036008725744,-30.81,-47.39982604980469
0.14338,-29.70181028256994,-31.332,-48.41468811035156
0.15836,-29.46072141538244,-30.15,-49.40483093261719
0.14659,-30.69349424253088,-31.218,-50.3338623046875
0.14445,-29.09364072690588,-30.396,-51.329498291015625
0.14659,-30.10177366147619,-31.302,-52.25852966308594
0.1498,-30.10177366147619,-31.380000000000003,-53.24592590332031
0.1498,-30.370236796241816,-31.380000000000003,-53.24592590332031
0.17976,-32.0522894085465,-31.248,-54.28482055664063
0.17013,-32.0522894085465,-29.874,-55.2392578125
0.17013,-32.5234808147965,-29.874,-55.2392578125
0.17548,-32.090650004249625,-30.450000000000003,-56.20262145996094
0.15408,-32.29336301694494,-30.750000000000004,-57.13920593261719
0.17227,-31.55918638120276,-31.218,-58.09226989746093
0.17548,-33.72338621030431,-31.74000000000001,-59.09751892089844
0.19153,-33.61929075131994,-30.234,-60.121994018554695
0.19046,-35.087659281593375,-30.726000000000003,-61.06132507324219
0.17869,-33.55901853452306,-29.238,-62.008895874023445
0.17976,-34.26580564389806,-31.05,-62.96539306640624
0.18297,-33.96993772397619,-30.204,-63.90129089355468
0.19795,-35.33421079526525,-31.578,-64.92233276367188
0.19688,-36.08483640561681,-30.81,-65.93101501464844
0.19795,-35.641034525734,-29.988,-66.90605163574219
0.18618,-35.964307230812125,-30.642,-67.86392211914062
0.19902,-34.91781370053869,-30.81,-68.81767272949219
0.19046,-36.75327817807775,-31.716000000000005,-69.78790283203125
0.20651,-36.3533147991715,-30.042,-70.78628540039062
0.21935,-38.03536741147619,-31.026,-71.82861328125
0.20865,-36.53411619077306,-29.628,-72.75627136230469
0.19688,-37.12585203061681,-30.834,-73.71620178222656
0.19795,-36.67657224546056,-31.164000000000005,-74.674072265625
0.20758,-37.28474180112463,-31.086,-75.66490173339844
0.21828,-38.33123533139806,-30.341999999999995,-76.64749145507812
0.21935,-37.88743345151525,-30.672,-77.67745971679688
0.20009,-38.40794126401525,-29.982,-78.63670349121094
0.20116,-37.01626340756994,-30.588,-79.56573486328125
0.20972,-38.55038205991369,-30.942,-80.50163269042969
0.21828,-37.63538877378088,-30.750000000000004,-81.54396057128906
0.23005,-39.61330930600744,-30.78,-82.55195617675781
0.214,-38.44080869565588,-30.174000000000003,-83.49884033203125
0.22042,-38.901044291359,-30.036,-84.43336486816406
0.22256,-38.44628660092931,-30.09,-85.35896301269531
0.22577,-39.175000590187125,-29.328,-86.28044128417969
0.23433,-39.53112546811681,-27.978,-87.17445373535156
0.24182,-39.78864805112463,-27.21,-88.07258605957031
0.24075,-39.78864805112463,-25.176,-88.94393920898438
0.24075,-39.67358152280431,-25.176,-88.94393920898438
0.22684,-39.175000590187125,-24.522,-89.74319458007812
0.22684,-38.84624997983556,-23.97,-90.52459716796876
0.24075,-40.024243754249625,-23.748,-91.25518798828124
0.22684,-38.46819822202306,-22.764000000000003,-91.98989868164062
0.24289,-41.41590635190588,-21.774,-92.69027709960938
0.23112,-38.68188230405431,-19.578,-93.36799621582033
0.23968,-40.13929502378088,-19.056,-94.031982421875
0.23968,-39.67358152280431,-17.298,-94.6025848388672
0.22577,-38.41341916928869,-17.298,-95.15533447265624
0.23861,-39.66262571225744,-15.870000000000005,-95.701904296875
0.22898,-39.66262571225744,-15.54,-96.20040893554688
0.22898,-39.410596293312125,-15.54,-96.20040893554688
0.24931,-38.418897074562125,-14.388,-96.65153503417967
0.23861,-38.77502195249181,-13.865999999999998,-97.0978546142578
0.24717,-39.71742002378088,-12.384,-97.5091552734375
0.2461,-39.7009710491715,-11.37,-97.88818359375
0.24824,-39.12020627866369,-10.104,-98.2232666015625
0.24503,-38.851727885109,-9.168,-98.53843688964844
0.25466,-39.48182432065588,-8.898,-98.83438110351562
0.26429,-39.21334592710119,-6.779999999999999,-99.08843994140624
0.25038,-39.322919291359,-5.574,-99.30885314941406
0.25145,-38.00796262631994,-4.584,-99.48600769042967
0.25145,-38.72572080503088,-3.87,-99.62745666503906
0.2461,-39.33389036069494,-3.24,-99.73114013671876
0.24503,-39.311963480812125,-1.866,-99.8272705078125
0.23968,-39.25170652280431,-1.2899999999999998,-99.87533569335938
0.23968,-36.81902830014806,-1.014,-99.90966796875
0.26215,-37.95318357358556,-1.2899999999999998,-99.94468688964844
0.25894,-39.26814023862463,-0.414,-99.97283935546876
0.25038,-38.28191892514806,-0.2759999999999999,-99.98245239257812
0.25038,-38.4736761272965,-0.108,-99.97833251953124
0.24503,-38.09014646421056,-0.0,-99.98245239257812
0.2461,-38.09014646421056,-0.246,-99.98931884765624
0.2461,-38.02439634214025,-0.246,-99.98931884765624
0.24396,-38.22712461362463,-0.1919999999999999,-99.98794555664062
0.24182,-38.22712461362463,0.1379999999999999,-99.9872589111328
0.24182,-38.09014646421056,0.1379999999999999,-99.9872589111328
0.23754,-38.21616880307775,-0.084,-99.98931884765624
0.23968,-38.21616880307775,-0.054,-99.99549865722656
0.23968,-38.13946287046056,-0.054,-99.99549865722656
0.23968,-38.133984965187125,-0.246,-99.98451232910156
0.23861,-38.183301371437125,-0.108,-99.99343872070312
0.23754,-38.11755124936681,0.162,-99.99275207519533
0.23754,-38.183301371437125,0.3,-99.99481201171876
0.23754,-38.144940775734,0.222,-99.99618530273438
0.23968,-38.144940775734,-0.054,-99.9872589111328
0.23968,-38.133984965187125,-0.054,-99.9872589111328
0.23861,-38.15041868100744,-0.1379999999999999,-99.99549865722656
0.24075,-38.15041868100744,0.03,-99.99549865722656
0.24075,-38.18877927671056,0.03,-99.99549865722656
0.25038,-38.183301371437125,0.03,-99.99275207519533
0.27285,-38.183301371437125,-0.084,-99.9982452392578
0.31672,-38.2380804241715,0.2759999999999999,-99.99481201171876
0.36594,-38.583264750343375,0.66,-99.98519897460938
0.40981,-39.596875590187125,1.7040000000000002,-99.95018005371094
0.41623,-40.539258402687125,3.678,-99.8664093017578
0.42586,-39.454419535499625,5.712,-99.70298767089844
0.41409,-38.61065427671056,7.278,-99.4928741455078
0.41516,-38.769544047218375,7.77,-99.25666809082033
0.44084,-38.81338254819494,8.322000000000001,-98.98887634277344
0.42051,-39.44346372495275,9.474,-98.70391845703124
0.41195,-39.44346372495275,10.788,-98.3722686767578
0.41195,-39.09829465756994,11.064,-98.03443908691406
0.41623,-39.054456156593375,11.886,-97.66433715820312
0.43442,-39.43798581967931,12.468,-97.28874206542967
0.44726,-39.859876078468375,13.95,-96.88568115234376
0.43442,-39.7502874554215,15.678,-96.42906188964844
0.41837,-39.22430173764806,16.476,-95.91888427734376
0.4376300000000001,-39.2790960491715,16.668,-95.39291381835938
0.43121,-39.68453733335119,17.844,-94.85458374023438
0.43977,-39.4653753460465,19.086,-94.26612854003906
0.45261,-39.4653753460465,19.002,-93.65570068359376
0.45261,-39.58591977964025,19.002,-93.65570068359376
0.43335,-39.87630979428869,21.090000000000003,-93.00888061523438
0.42586,-39.66810361753088,21.966,-92.32772827148438
0.43977,-39.7996038616715,21.858,-91.62803649902344
0.43977,-39.657147806984,23.64,-90.911865234375
0.46117,-40.08999387631994,24.546,-90.16204833984376
0.45047,-40.26531736264806,25.728,-89.37721252441406
0.45047,-40.314618510109,26.91,-88.53744506835938
0.44726,-39.58591977964025,27.048,-87.62283325195312
0.44298,-38.91200010190588,27.816,-86.71165466308594
0.44726,-39.73933164487463,28.752,-85.80184936523438
0.44619,-39.832471293312125,29.76,-84.89479064941406
0.44084,-39.35032407651525,30.366,-83.93280029296875
0.45261,-38.91747800717931,30.942,-82.95021057128906
0.42265,-38.38601438413244,30.78,-81.97792053222656
0.43442,-38.5723089397965,29.766,-80.95550537109375
0.42372,-38.29287473569494,29.568,-80.02098083496094
0.45368,-39.21882383237463,30.672,-79.06242370605469
0.42158,-38.27096311460119,30.972,-78.08876037597656
0.4387,-38.87365476499181,30.78,-77.080078125
0.40874,-37.1094183147965,30.174000000000003,-76.08512878417969
0.41623,-37.70113889585119,30.504,-75.08468627929688
0.428,-37.80524961362463,30.642,-74.13368225097656
0.43121,-38.16137449155431,30.450000000000003,-73.16070556640625
0.43121,-37.88743345151525,30.804,-72.18017578125
0.39697,-37.021741312843375,30.474,-71.20994567871094
0.41088,-36.71491758237463,30.804,-70.17723083496094
0.4173,-36.04649106870275,30.972,-69.17747497558594
0.42158,-37.43267576108556,30.696,-68.21891784667969
0.40446,-36.336865824562125,30.864000000000004,-67.29743957519531
0.41088,-36.81355039487463,30.450000000000003,-66.30867004394531
0.40018,-35.19723264585119,31.602,-65.31784057617188
0.39376,-35.06026975522619,30.341999999999995,-64.28169250488281
